,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__class_weight,param_clf__max_depth,param_clf__n_estimators,param_tfidf__min_df,param_tfidf__sublinear_tf,params,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,split3_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted,split0_test_precision_weighted,split1_test_precision_weighted,split2_test_precision_weighted,split3_test_precision_weighted,mean_test_precision_weighted,std_test_precision_weighted,rank_test_precision_weighted,split0_test_recall_weighted,split1_test_recall_weighted,split2_test_recall_weighted,split3_test_recall_weighted,mean_test_recall_weighted,std_test_recall_weighted,rank_test_recall_weighted
16,66.97253131866455,2.321038630664616,12.027035295963287,0.5731376452789666,balanced,,200,0.1,True,"{'clf__class_weight': 'balanced', 'clf__max_depth': None, 'clf__n_estimators': 200, 'tfidf__min_df': 0.1, 'tfidf__sublinear_tf': True}",0.38364510744580343,0.38539116305559745,0.39507224634376875,0.43116353745524594,0.39881801357510394,0.01917525151408657,133,0.3097288906899381,0.3147900344472366,0.32431249468426815,0.3775958589127631,0.3316068196835515,0.027063106571285675,117,0.7440849830999517,0.7416342942820146,0.7569971046463533,0.7926155969634231,0.7588329947479358,0.02035886692697121,13
34,90.63163965940475,1.6001912671852792,26.066453635692596,0.23112698326915126,balanced,16,200,0.1,True,"{'clf__class_weight': 'balanced', 'clf__max_depth': 16, 'clf__n_estimators': 200, 'tfidf__min_df': 0.1, 'tfidf__sublinear_tf': True}",0.38364510744580343,0.38539116305559745,0.39507224634376875,0.43116353745524594,0.39881801357510394,0.01917525151408657,133,0.3097288906899381,0.3147900344472366,0.32431249468426815,0.3775958589127631,0.3316068196835515,0.027063106571285675,117,0.7440849830999517,0.7416342942820146,0.7569971046463533,0.7926155969634231,0.7588329947479358,0.02035886692697121,13
52,66.9115818142891,3.1996675214816523,26.117462038993835,4.349182118115518,balanced,32,200,0.1,True,"{'clf__class_weight': 'balanced', 'clf__max_depth': 32, 'clf__n_estimators': 200, 'tfidf__min_df': 0.1, 'tfidf__sublinear_tf': True}",0.38364510744580343,0.38539116305559745,0.39507224634376875,0.43116353745524594,0.39881801357510394,0.01917525151408657,133,0.3097288906899381,0.3147900344472366,0.32431249468426815,0.3775958589127631,0.3316068196835515,0.027063106571285675,117,0.7440849830999517,0.7416342942820146,0.7569971046463533,0.7926155969634231,0.7588329947479358,0.02035886692697121,13
70,59.880831837654114,2.5488893029932127,22.193090736865997,0.7833903990158598,balanced,64,200,0.1,True,"{'clf__class_weight': 'balanced', 'clf__max_depth': 64, 'clf__n_estimators': 200, 'tfidf__min_df': 0.1, 'tfidf__sublinear_tf': True}",0.38364510744580343,0.38539116305559745,0.39507224634376875,0.43116353745524594,0.39881801357510394,0.01917525151408657,133,0.3097288906899381,0.3147900344472366,0.32431249468426815,0.3775958589127631,0.3316068196835515,0.027063106571285675,117,0.7440849830999517,0.7416342942820146,0.7569971046463533,0.7926155969634231,0.7588329947479358,0.02035886692697121,13
17,59.003424882888794,0.4081531293070538,14.586899757385254,3.222831716974573,balanced,,200,0.1,False,"{'clf__class_weight': 'balanced', 'clf__max_depth': None, 'clf__n_estimators': 200, 'tfidf__min_df': 0.1, 'tfidf__sublinear_tf': False}",0.38364510744580343,0.38539116305559745,0.39507224634376875,0.43090375453946234,0.398753067846158,0.019065715754162983,137,0.3097288906899381,0.3147900344472366,0.32431249468426815,0.37231895006903476,0.3302875924726194,0.02482524591377412,137,0.7440849830999517,0.7416342942820146,0.7569971046463533,0.7928916494133885,0.758902007860427,0.020473412906330635,1
35,88.26487523317337,1.0416661076625489,29.307958900928497,3.4582465926000268,balanced,16,200,0.1,False,"{'clf__class_weight': 'balanced', 'clf__max_depth': 16, 'clf__n_estimators': 200, 'tfidf__min_df': 0.1, 'tfidf__sublinear_tf': False}",0.38364510744580343,0.38539116305559745,0.39507224634376875,0.43090375453946234,0.398753067846158,0.019065715754162983,137,0.3097288906899381,0.3147900344472366,0.32431249468426815,0.37231895006903476,0.3302875924726194,0.02482524591377412,137,0.7440849830999517,0.7416342942820146,0.7569971046463533,0.7928916494133885,0.758902007860427,0.020473412906330635,1
53,66.90701389312744,0.562478579662116,28.129174411296844,3.6619902381461924,balanced,32,200,0.1,False,"{'clf__class_weight': 'balanced', 'clf__max_depth': 32, 'clf__n_estimators': 200, 'tfidf__min_df': 0.1, 'tfidf__sublinear_tf': False}",0.38364510744580343,0.38539116305559745,0.39507224634376875,0.43090375453946234,0.398753067846158,0.019065715754162983,137,0.3097288906899381,0.3147900344472366,0.32431249468426815,0.37231895006903476,0.3302875924726194,0.02482524591377412,137,0.7440849830999517,0.7416342942820146,0.7569971046463533,0.7928916494133885,0.758902007860427,0.020473412906330635,1
71,57.462356209754944,2.9785743073773703,17.228005170822144,3.5501933429309025,balanced,64,200,0.1,False,"{'clf__class_weight': 'balanced', 'clf__max_depth': 64, 'clf__n_estimators': 200, 'tfidf__min_df': 0.1, 'tfidf__sublinear_tf': False}",0.38364510744580343,0.38539116305559745,0.39507224634376875,0.43090375453946234,0.398753067846158,0.019065715754162983,137,0.3097288906899381,0.3147900344472366,0.32431249468426815,0.37231895006903476,0.3302875924726194,0.02482524591377412,137,0.7440849830999517,0.7416342942820146,0.7569971046463533,0.7928916494133885,0.758902007860427,0.020473412906330635,1
89,77.71727842092514,0.7188983207794454,11.006527245044708,0.16079202618410293,balanced_subsample,,200,0.1,False,"{'clf__class_weight': 'balanced_subsample', 'clf__max_depth': None, 'clf__n_estimators': 200, 'tfidf__min_df': 0.1, 'tfidf__sublinear_tf': False}",0.38364510744580343,0.38539116305559745,0.39507224634376875,0.43090375453946234,0.398753067846158,0.019065715754162983,137,0.3097288906899381,0.3147900344472366,0.32431249468426815,0.37231895006903476,0.3302875924726194,0.02482524591377412,137,0.7440849830999517,0.7416342942820146,0.7569971046463533,0.7928916494133885,0.758902007860427,0.020473412906330635,1
107,65.46362119913101,0.4267092657777656,11.548900961875916,2.4474963690754796,balanced_subsample,16,200,0.1,False,"{'clf__class_weight': 'balanced_subsample', 'clf__max_depth': 16, 'clf__n_estimators': 200, 'tfidf__min_df': 0.1, 'tfidf__sublinear_tf': False}",0.38364510744580343,0.38539116305559745,0.39507224634376875,0.43090375453946234,0.398753067846158,0.019065715754162983,137,0.3097288906899381,0.3147900344472366,0.32431249468426815,0.37231895006903476,0.3302875924726194,0.02482524591377412,137,0.7440849830999517,0.7416342942820146,0.7569971046463533,0.7928916494133885,0.758902007860427,0.020473412906330635,1
125,45.78341245651245,0.11404443954760317,10.585663199424744,0.24526059082670895,balanced_subsample,32,200,0.1,False,"{'clf__class_weight': 'balanced_subsample', 'clf__max_depth': 32, 'clf__n_estimators': 200, 'tfidf__min_df': 0.1, 'tfidf__sublinear_tf': False}",0.38364510744580343,0.38539116305559745,0.39507224634376875,0.43090375453946234,0.398753067846158,0.019065715754162983,137,0.3097288906899381,0.3147900344472366,0.32431249468426815,0.37231895006903476,0.3302875924726194,0.02482524591377412,137,0.7440849830999517,0.7416342942820146,0.7569971046463533,0.7928916494133885,0.758902007860427,0.020473412906330635,1
143,55.397232472896576,5.326874819065818,9.801607966423035,0.4331984328157358,balanced_subsample,64,200,0.1,False,"{'clf__class_weight': 'balanced_subsample', 'clf__max_depth': 64, 'clf__n_estimators': 200, 'tfidf__min_df': 0.1, 'tfidf__sublinear_tf': False}",0.38364510744580343,0.38539116305559745,0.39507224634376875,0.43090375453946234,0.398753067846158,0.019065715754162983,137,0.3097288906899381,0.3147900344472366,0.32431249468426815,0.37231895006903476,0.3302875924726194,0.02482524591377412,137,0.7440849830999517,0.7416342942820146,0.7569971046463533,0.7928916494133885,0.758902007860427,0.020473412906330635,1
